mjd,mag,magerr
51875.23,21.346887588500977,0.13219214975833893
52171.39,21.678882598876953,0.16789031028747559
52171.47,21.257858276367188,0.11583945900201797
52173.37,21.574939727783203,0.18235446512699127
52224.35,21.538917541503906,0.13336239755153656
52225.31,21.22479820251465,0.11512692272663116
52234.31,21.548198699951172,0.18411581218242645
52261.27,21.1757869720459,0.12092805653810501
52287.15,21.101709365844727,0.10136968642473221
52288.15,21.112781524658203,0.10643632709980011
52522.45,21.18842124938965,0.1242942065000534
52551.42,21.254554748535156,0.1302328109741211
52552.47,21.00833511352539,0.09369370341300964
52557.44,21.253244400024414,0.11425673216581345
52558.45,21.144258499145508,0.11091788858175278
52578.33,21.16993522644043,0.10610661655664444
52585.29,21.197877883911133,0.10976610332727432
52585.34,21.012022018432617,0.08235350996255875
52908.42,21.207918167114258,0.12979216873645782
52910.43,21.192779541015625,0.1456514447927475
52934.35,21.317474365234375,0.1392207145690918
52935.35,21.325727462768555,0.14140817523002625
52936.34,21.314420700073242,0.11991777271032333
52963.28,21.291242599487305,0.11334656178951263
53270.41,20.959192276000977,0.08781302720308304
53272.46,21.08767318725586,0.11221986263990402
53286.43,21.020143508911133,0.12250812351703644
53288.39,21.0154972076416,0.09664570540189743
53294.43,21.042207717895508,0.11795443296432495
53298.43,20.893648147583008,0.09073012322187424
53302.38,21.09333610534668,0.13091574609279633
53312.34,21.02531623840332,0.1795993596315384
53314.34,20.887161254882812,0.13280034065246582
53616.44,21.555883407592773,0.18493810296058655
53622.46,21.331375122070312,0.1065019890666008
53627.41,21.15978240966797,0.12512727081775665
53635.41,21.47298240661621,0.2728942334651947
53638.45,21.161787033081055,0.18905863165855408
53639.45,21.32781982421875,0.18408598005771637
53640.41,21.79409408569336,0.2379046231508255
53646.47,21.583406448364258,0.1667696237564087
53657.46,21.2744197845459,0.18096715211868286
53663.39,21.17826271057129,0.35083895921707153
53663.47,21.254180908203125,0.4895203113555908
53665.37,21.404884338378906,0.2461419552564621
53665.47,21.903047561645508,0.6991108059883118
53666.46,21.240903854370117,0.25455647706985474
53668.38,21.416318893432617,0.2864043712615967
53668.46,21.000242233276367,0.24699005484580994
53669.37,21.183435440063477,0.19252349436283112
53669.47,21.38030242919922,0.31292498111724854
53671.45,21.166593551635742,0.17291516065597534
53673.36,21.130136489868164,0.10123308002948761
53674.35,21.279767990112305,0.15344789624214172
53675.35,21.362747192382812,0.14966753125190735
53676.44,21.118520736694336,0.15793880820274353
53680.36,21.65495491027832,0.17733147740364075
53681.4,21.272048950195312,0.17371539771556854
53683.42,22.238014221191406,0.3238651752471924
53686.36,20.8411922454834,0.21156476438045502
53696.37,20.963165283203125,0.18625891208648682
53697.36,21.17012596130371,0.1900099515914917
53699.38,21.312700271606445,0.1803625077009201
53975.43,21.82672882080078,0.33944544196128845
53994.45,21.134796142578125,0.15279893577098846
53996.44,20.810514450073242,0.1766553372144699
54000.42,20.907608032226562,0.12697607278823853
54007.47,21.047910690307617,0.10897908359766006
54008.4,20.883501052856445,0.20497103035449982
54009.39,21.467090606689453,0.12860842049121857
54009.47,21.342060089111328,0.12002699077129364
54010.39,21.285404205322266,0.12437456101179123
54011.46,21.46555519104004,0.1261378526687622
54012.39,21.133121490478516,0.17154863476753235
54012.47,21.518720626831055,0.18801507353782654
54020.42,22.295373916625977,0.3361811339855194
54024.47,21.04134750366211,0.2383464127779007
54025.45,20.824806213378906,0.17700012028217316
54028.46,21.134992599487305,0.1723080575466156
54029.46,21.63644027709961,0.22216753661632538
54030.42,21.505905151367188,0.1586884707212448
54031.37,21.24616813659668,0.12611867487430573
54035.46,21.365388870239258,0.22853870689868927
54036.38,21.593849182128906,0.2629525661468506
54037.37,21.341495513916016,0.1321544498205185
54039.37,21.27178192138672,0.13415706157684326
54040.38,21.220308303833008,0.1283682882785797
54041.35,21.72014045715332,0.34268322587013245
54041.42,21.538293838500977,0.17434661090373993
54047.41,20.94679832458496,0.41501688957214355
54048.4,21.688888549804688,0.4543037414550781
54049.41,21.503273010253906,0.49226292967796326
54052.37,21.48939323425293,0.3241935670375824
54053.39,21.68364143371582,0.2904055118560791
54055.39,21.433637619018555,0.22887809574604034
54056.37,21.336389541625977,0.18610651791095734
54058.37,21.357547760009766,0.20428986847400665
54059.37,21.243173599243164,0.18637864291667938
54060.39,22.41682243347168,0.5424972176551819
54062.37,21.483144760131836,0.16949911415576935
54065.37,21.478702545166016,0.18708708882331848
54068.35,21.006765365600586,0.2154628038406372
54357.41,21.3558292388916,0.14517468214035034
54362.46,21.22995948791504,0.12538233399391174
54376.46,21.19732666015625,0.18040667474269867
54381.46,21.320850372314453,0.15759067237377167
54382.44,21.246543884277344,0.16580000519752502
54385.46,21.20709228515625,0.14026500284671783
54386.45,21.31505012512207,0.1277388483285904
54387.46,21.656503677368164,0.2681503891944885
54391.46,21.168180465698242,0.18938888609409332
54392.46,21.29326629638672,0.1463662087917328
54393.46,21.25343894958496,0.157502681016922
54394.44,20.91493797302246,0.21939820051193237
54396.46,21.427871704101562,0.32961535453796387
54411.32,21.26156997680664,0.1506878137588501
54413.37,21.373205184936523,0.2356461137533188
54415.38,21.316307067871094,0.14505505561828613
54417.37,21.337373733520508,0.14921057224273682
54418.37,21.30897331237793,0.16471511125564575
54422.37,21.025588989257812,0.1832500398159027
54424.31,21.303388595581055,0.20116527378559113
54433.37,20.859054565429688,0.33743250370025635
