mjd,mag,magerr
51875.24,19.796104431152344,0.03829739987850189
52171.4,19.81964683532715,0.034255146980285645
52171.47,19.8640193939209,0.034033771604299545
52224.35,19.721805572509766,0.034926630556583405
52225.32,19.911664962768555,0.038434095680713654
52234.31,19.892549514770508,0.04222143068909645
52261.27,19.92975616455078,0.041601572185754776
52287.15,19.898698806762695,0.03425363078713417
52288.15,19.904130935668945,0.03697580844163895
52522.45,19.910369873046875,0.051277171820402145
52551.43,19.91561508178711,0.04344455897808075
52557.45,19.92738914489746,0.03868194669485092
52558.46,19.913480758666992,0.03822159394621849
52578.33,20.0673770904541,0.03994506224989891
52585.29,19.954845428466797,0.03850425407290459
52585.35,19.97300910949707,0.03566876798868179
52908.42,20.210540771484375,0.04564405605196953
52910.43,20.466781616210938,0.09063321352005005
52935.36,20.15147590637207,0.04628411680459976
52936.35,20.175718307495117,0.04383372515439987
52963.28,20.188859939575195,0.043834518641233444
53270.41,20.285295486450195,0.04136267304420471
53272.46,20.135915756225586,0.049729570746421814
53286.43,20.15941619873047,0.05668449401855469
53294.44,20.411285400390625,0.06082652509212494
53312.34,20.378170013427734,0.0874042809009552
53622.46,20.4549617767334,0.04810422286391258
53627.42,20.53173065185547,0.061585377901792526
53635.42,20.526329040527344,0.11070428043603897
53638.45,20.344743728637695,0.08982033282518387
53639.45,20.41273307800293,0.07312505692243576
53640.41,20.686283111572266,0.07760654389858246
53646.48,20.617717742919922,0.07300649583339691
53657.46,20.51808738708496,0.07616321742534637
53663.4,20.07796287536621,0.10598500072956085
53663.48,20.3718318939209,0.21739701926708221
53664.41,20.834016799926758,0.20683921873569489
53665.37,20.29055404663086,0.0878097340464592
53665.48,20.476303100585938,0.17057892680168152
53666.47,20.265241622924805,0.10297614336013794
53668.39,20.3845272064209,0.10490930825471878
53668.46,20.581090927124023,0.15415285527706146
53669.37,20.37299156188965,0.07505520433187485
53669.47,20.208438873291016,0.12450438737869263
53671.45,20.281888961791992,0.06735794991254807
53673.36,20.303451538085938,0.04961446672677994
53674.35,20.410737991333008,0.07679043710231781
53675.36,20.291147232055664,0.056086327880620956
53676.44,20.973804473876953,0.1817074716091156
53676.48,21.07501983642578,0.16460582613945007
53680.36,20.47306251525879,0.05287771299481392
53681.41,20.637710571289062,0.09506486356258392
53683.42,21.172687530517578,0.12093695253133774
53686.36,20.479511260986328,0.12000464648008347
53696.37,20.360681533813477,0.10112304985523224
53697.36,20.533323287963867,0.09022516012191772
53975.43,20.571239471435547,0.09282655268907547
53989.44,20.42106819152832,0.11089061200618744
53994.46,20.764324188232422,0.06928218901157379
53996.44,19.851634979248047,0.07870472222566605
53997.47,20.248104095458984,0.045637086033821106
54007.47,20.459232330322266,0.054999805986881256
54008.4,20.476280212402344,0.13173843920230865
54009.47,20.695314407348633,0.0603884756565094
54010.4,20.353166580200195,0.0539843812584877
54011.46,20.27849578857422,0.048528727144002914
54012.39,20.297100067138672,0.08230458945035934
54012.47,20.324947357177734,0.0833234116435051
54020.43,20.685453414916992,0.16006673872470856
54024.48,20.476272583007812,0.11463233828544617
54025.46,19.92865562438965,0.07369722425937653
54028.46,20.344194412231445,0.07296319305896759
54029.47,20.409976959228516,0.06793871521949768
54030.42,20.42266082763672,0.05975596606731415
54031.37,20.502765655517578,0.05244176834821701
54035.46,20.474393844604492,0.08434078097343445
54036.38,20.41135025024414,0.07093343138694763
54037.37,20.45518684387207,0.055104810744524
54039.38,20.29066276550293,0.05790127441287041
54040.38,20.384349822998047,0.05760258808732033
54041.42,20.4803466796875,0.06550128012895584
54047.41,20.300704956054688,0.24224713444709778
54048.4,20.416662216186523,0.11038336902856827
54049.41,20.561689376831055,0.1476977914571762
54050.37,20.63732147216797,0.19689732789993286
54052.38,20.245546340942383,0.08321764320135117
54053.39,20.425142288208008,0.08795192837715149
54055.39,20.13787841796875,0.06391317397356033
54056.38,20.35495948791504,0.06707669049501419
54058.37,20.32964324951172,0.07696250826120377
54059.37,20.64272689819336,0.10467775911092758
54060.39,20.45882225036621,0.10492587834596634
54061.38,20.415815353393555,0.09692145138978958
54062.38,20.52818489074707,0.06635821610689163
54065.37,20.335786819458008,0.0685160905122757
54068.36,20.633020401000977,0.11050610989332199
54348.46,20.188840866088867,0.0615588054060936
54357.41,20.30202865600586,0.05925426632165909
54362.46,20.30133819580078,0.049708958715200424
54376.46,20.200899124145508,0.06311511248350143
54381.46,20.24911117553711,0.05261727049946785
54382.44,20.299571990966797,0.11129402369260788
54385.46,20.276756286621094,0.07174792140722275
54386.46,20.12646484375,0.0530366376042366
54387.46,20.29903793334961,0.08119556307792664
54391.46,20.461021423339844,0.12148489058017731
54392.46,20.125883102416992,0.05893338844180107
54393.46,20.048681259155273,0.09215336292982101
54394.44,21.03677749633789,0.17493967711925507
54396.33,20.080341339111328,0.16882860660552979
54396.46,20.193260192871094,0.09614014625549316
54402.46,20.196491241455078,0.2027605175971985
54406.37,20.20692253112793,0.053540948778390884
54409.37,20.26749610900879,0.04527239501476288
54411.33,20.22049331665039,0.06451218575239182
54412.39,19.925392150878906,0.07066044211387634
54413.37,20.44456672668457,0.08079484850168228
54415.38,20.240230560302734,0.05255400389432907
54418.37,20.405170440673828,0.07077374309301376
54421.37,20.04561424255371,0.0730084553360939
54422.37,20.365217208862305,0.10665030032396317
54423.35,20.2452449798584,0.049666084349155426
54424.31,20.4230899810791,0.08198651671409607
54433.37,20.142253875732422,0.15189306437969208
